id,created_at,resolved_at,hold_hours,token,direction,trade_type,kronos,conviction,archetype,edge_source,leverage,entry_price,stop_loss,tp1_price,tp2_price,tp3_price,exit_price,outcome,pnl_pct,planned_risk_pct,realized_R
1122,2026-05-14T18:05:01,2026-05-15T12:28:55,18.4,TRUMP,LONG,,false,56,,,2x,2.424,2.388,2.485,,,2.388,SL_HIT,-1.4851,1.4851,-1
1123,2026-05-14T18:05:06,2026-05-15T12:28:55,18.4,TIA,SHORT,,false,71,,,2x,0.47296,0.4819,0.458,,,0.458,TP1_HIT,3.1631,1.8902,1.6734
1124,2026-05-14T18:07:21,2026-05-15T12:28:55,18.36,ADA,LONG,,false,41,,,2x,0.27196,0.2679,0.2788,,,0.2679,SL_HIT,-1.4929,1.4929,-1
1125,2026-05-14T18:26:55,2026-05-15T12:28:55,18.03,JUP,LONG,,false,59,,,3x,0.22679,0.2183,0.241,,,0.2183,SL_HIT,-3.7436,3.7436,-1
1114,2026-05-14T17:02:44,2026-05-15T12:37:55,19.59,UNI,SHORT,,false,31,,,2x,3.7697,3.826,3.675,,,3.675,TP1_HIT,2.5121,1.4935,1.682
1103,2026-05-14T16:44:54,2026-05-15T15:41:03,22.94,ONDO,SHORT,,false,49,,,2x,0.39987,0.4148,0.3749,,,0.3749,TP1_HIT,6.2445,3.7337,1.6725
1158,2026-05-15T12:30:56,2026-05-15T15:41:03,3.17,WIF,SHORT,,false,43,,,2x,0.20968,0.2128,0.2044,,,0.2044,TP1_HIT,2.5181,1.488,1.6923
1160,2026-05-15T12:31:07,2026-05-15T15:41:03,3.17,SUI,SHORT,,false,38,,,2x,1.1275,1.144,1.099,,,1.099,TP1_HIT,2.5277,1.4634,1.7273
1161,2026-05-15T12:31:46,2026-05-15T15:41:03,3.15,DOGE,LONG,,false,33,,,2x,0.1142,0.1125,0.1171,,,0.1125,SL_HIT,-1.4886,1.4886,-1
1162,2026-05-15T12:33:18,2026-05-15T15:41:03,3.13,JUP,LONG,,false,41,,,2x,0.21621,0.213,0.2216,,,0.213,SL_HIT,-1.4847,1.4847,-1
1105,2026-05-14T16:44:59,2026-05-15T15:45:03,23,JUP,SHORT,,false,46,,,2x,0.22786,0.2389,0.2094,,,0.2094,TP1_HIT,8.1015,4.8451,1.6721
1163,2026-05-15T15:43:35,2026-05-15T17:06:48,1.39,WIF,SHORT,,false,43,,,2x,0.203,0.206,0.1979,,,0.206,SL_HIT,-1.4778,1.4778,-1
1119,2026-05-14T17:17:41,2026-05-15T17:17:48,24,SEI,SHORT,,false,59,,,3x,0.067389,0.0708,0.0617,,,0.06383497,EXPIRED_WIN,5.2739,5.0617,1.0419
1164,2026-05-15T15:43:37,2026-05-15T17:25:48,1.7,ONDO,SHORT,,false,56,,,2x,0.36245,0.3689,0.3516,,,0.3689,SL_HIT,-1.7796,1.7796,-1
1159,2026-05-15T12:30:58,2026-05-18T11:56:25,71.42,APT,SHORT,,false,34,,,2x,1.0127,1.077,0.906,,,0.93020039,EXPIRED_WIN,8.1465,6.3494,1.283
1165,2026-05-15T15:43:41,2026-05-18T11:56:25,68.21,SUI,SHORT,,false,46,,,2x,1.0946,1.111,1.067,,,1.067,TP1_HIT,2.5215,1.4983,1.6829
1166,2026-05-15T15:44:05,2026-05-18T11:56:25,68.21,DOGE,LONG,,false,38,,,2x,0.11114,0.1095,0.1139,,,0.1095,SL_HIT,-1.4756,1.4756,-1
1167,2026-05-15T15:47:01,2026-05-18T11:56:25,68.16,TIA,LONG,,false,47,,,2x,0.42171,0.4142,0.4343,,,0.4142,SL_HIT,-1.7808,1.7808,-1
1168,2026-05-15T17:07:15,2026-05-18T11:56:25,66.82,UNI,LONG,,false,37,,,2x,3.6324,3.547,3.775,,,3.547,SL_HIT,-2.3511,2.3511,-1
1169,2026-05-15T17:11:20,2026-05-18T11:56:25,66.75,JUP,LONG,,false,38,,,2x,0.21113,0.208,0.2164,,,0.208,SL_HIT,-1.4825,1.4825,-1
1170,2026-05-15T18:39:33,2026-05-18T11:56:25,65.28,DOGE,LONG,,false,41,,,2x,0.11325,0.1116,0.1161,,,0.1116,SL_HIT,-1.457,1.457,-1
1171,2026-05-15T18:43:04,2026-05-18T11:56:25,65.22,SUI,SHORT,,false,38,,,2x,1.1017,1.118,1.074,,,1.074,TP1_HIT,2.5143,1.4795,1.6994
1172,2026-05-15T18:46:03,2026-05-18T11:56:25,65.17,WIF,SHORT,,false,36,,,2x,0.20722,0.2103,0.202,,,0.202,TP1_HIT,2.5191,1.4863,1.6949
1173,2026-05-15T19:48:11,2026-05-18T11:56:25,64.14,JUP,LONG,,false,41,,,2x,0.21033,0.2072,0.2156,,,0.2072,SL_HIT,-1.4881,1.4881,-1
1174,2026-05-15T21:18:39,2026-05-18T11:56:25,62.63,DOGE,LONG,,false,33,,,2x,0.11327,0.1116,0.1161,,,0.1116,SL_HIT,-1.4744,1.4744,-1
1175,2026-05-15T21:20:51,2026-05-18T11:56:25,62.59,SUI,SHORT,,false,70,,,2x,1.0958,1.112,1.068,,,1.068,TP1_HIT,2.537,1.4784,1.716
1176,2026-05-15T21:22:49,2026-05-18T11:56:25,62.56,WIF,SHORT,,false,33,,,2x,0.20535,0.2084,0.2002,,,0.2002,TP1_HIT,2.5079,1.4853,1.6885
1208,2026-05-15T23:55:10,2026-05-18T11:56:25,60.02,WIF,SHORT,,false,26,,,2x,0.20465,0.2077,0.1995,,,0.1995,TP1_HIT,2.5165,1.4903,1.6886
1209,2026-05-15T23:55:36,2026-05-18T11:56:25,60.01,JUP,LONG,,false,28,,,2x,0.21023,0.2071,0.2155,,,0.2071,SL_HIT,-1.4888,1.4888,-1
1210,2026-05-15T23:58:32,2026-05-18T11:56:25,59.96,SUI,SHORT,,false,30,,,2x,1.0989,1.115,1.071,,,1.071,TP1_HIT,2.5389,1.4651,1.7329
1211,2026-05-15T23:59:12,2026-05-18T11:56:25,59.95,AAVE,LONG,,false,34,,,2x,92.902,90.593,96.75,,,90.593,SL_HIT,-2.4854,2.4854,-1
1220,2026-05-18T12:40:43,2026-05-18T12:41:41,0.02,TIA,SHORT,,false,64,,,3x,0.376,0.3886,0.355,,,0.3886,SL_HIT,-3.3511,3.3511,-1
1214,2026-05-18T11:58:42,2026-05-18T12:43:41,0.75,SUI,SHORT,,false,30,,,2x,1.0434,1.059,1.017,,,1.059,SL_HIT,-1.4951,1.4951,-1
1219,2026-05-18T12:40:10,2026-05-18T14:30:02,1.83,RENDER,LONG,,false,54,,,2x,1.7797,1.751,1.828,,,1.751,SL_HIT,-1.6126,1.6126,-1
1217,2026-05-18T12:17:40,2026-05-18T14:32:02,2.24,UNI,LONG,,false,53,,,2x,3.4435,3.392,3.53,,,3.392,SL_HIT,-1.4956,1.4956,-1
1216,2026-05-18T12:01:07,2026-05-18T15:03:55,3.05,ARB,LONG,,false,31,,,2x,0.11635,0.1146,0.1193,,,0.1146,SL_HIT,-1.5041,1.5041,-1
1215,2026-05-18T12:01:06,2026-05-18T15:05:55,3.08,DOGE,LONG,,false,68,,,2x,0.10514,0.1036,0.1078,,,0.1036,SL_HIT,-1.4647,1.4647,-1
1269,2026-05-18T19:37:28,2026-05-18T19:37:56,0.01,TIA,SHORT,,false,54,,,2x,0.376,0.3853,0.3605,,,0.3853,SL_HIT,-2.4734,2.4734,-1
1270,2026-05-18T19:37:28,2026-05-18T19:37:56,0.01,RENDER,SHORT,,false,54,,,2x,1.735,1.77,1.676,,,1.77,SL_HIT,-2.0173,2.0173,-1
1226,2026-05-18T14:42:08,2026-05-18T19:47:56,5.1,SUI,SHORT,,false,29,,,2x,1.0339,1.049,1.008,,,1.049,SL_HIT,-1.4605,1.4605,-1
1212,2026-05-18T11:58:28,2026-05-19T20:13:41,32.25,JUP,SHORT,,false,43,,,2x,0.19517,0.2088,0.1725,,,0.19659006,EXPIRED_LOSS,-0.7276,6.9837,-0.1042
1213,2026-05-18T11:58:36,2026-05-19T20:13:41,32.25,WIF,SHORT,,false,26,,,2x,0.19058,0.1934,0.1858,,,0.19028994,EXPIRED_WIN,0.1522,1.4797,0.1029
1218,2026-05-18T12:18:35,2026-05-19T20:13:41,31.92,TIA,LONG,,false,54,,,3x,0.38765,0.3782,0.4034,,,0.39107993,EXPIRED_WIN,0.8848,2.4378,0.363
1221,2026-05-18T14:23:08,2026-05-19T20:13:41,29.84,DOGE,LONG,,false,31,,,2x,0.10454,0.103,0.1072,,,0.10346,EXPIRED_LOSS,-1.0331,1.4731,-0.7013
1222,2026-05-18T14:23:08,2026-05-19T20:13:41,29.84,ARB,LONG,,false,24,,,2x,0.11549,0.1138,0.1184,,,0.11446999,EXPIRED_LOSS,-0.8832,1.4633,-0.6036
1223,2026-05-18T14:23:13,2026-05-19T20:13:41,29.84,WIF,SHORT,,false,36,,,2x,0.18931,0.1921,0.1846,,,0.19029006,EXPIRED_LOSS,-0.5177,1.4738,-0.3513
1224,2026-05-18T14:24:18,2026-05-19T20:13:41,29.82,UNI,LONG,,false,37,,,2x,3.4018,3.351,3.487,,,3.46695127,EXPIRED_WIN,1.9152,1.4933,1.2825
1225,2026-05-18T14:26:39,2026-05-19T20:13:41,29.78,TIA,LONG,,false,54,,,2x,0.3855,0.3773,0.3992,,,0.39108011,EXPIRED_WIN,1.4475,2.1271,0.6805
1227,2026-05-18T14:42:08,2026-05-19T20:13:41,29.53,JUP,SHORT,,false,39,,,2x,0.19409,0.2063,0.1737,,,0.19659007,EXPIRED_LOSS,-1.2881,6.2909,-0.2048
1228,2026-05-18T16:18:32,2026-05-19T20:13:41,27.92,TIA,SHORT,,false,62,,,2x,0.376,0.388,0.356,,,0.388,SL_HIT,-3.1915,3.1915,-1
1229,2026-05-18T16:42:20,2026-05-19T20:13:41,27.52,JUP,SHORT,,false,62,,,2x,0.1813,0.2052,0.1415,,,0.19658994,EXPIRED_LOSS,-8.4335,13.1826,-0.6397
1230,2026-05-18T17:06:53,2026-05-19T20:13:41,27.11,UNI,LONG,,false,59,,,2x,3.3989,3.347,3.486,,,3.46694938,EXPIRED_WIN,2.0021,1.527,1.3111
1263,2026-05-18T19:22:13,2026-05-19T20:13:41,24.86,WIF,SHORT,,false,36,,,2x,0.19017,0.193,0.1854,,,0.19029,EXPIRED_LOSS,-0.0631,1.4881,-0.0424
1264,2026-05-18T19:22:18,2026-05-19T20:13:41,24.86,DOGE,LONG,,false,34,,,2x,0.10383,0.1023,0.1064,,,0.10345995,EXPIRED_LOSS,-0.3564,1.4736,-0.2419
1265,2026-05-18T19:22:29,2026-05-19T20:13:41,24.85,JUP,SHORT,,false,39,,,2x,0.19387,0.2053,0.1748,,,0.19659,EXPIRED_LOSS,-1.403,5.8957,-0.238
1266,2026-05-18T19:22:39,2026-05-19T20:13:41,24.85,SUI,SHORT,,false,40,,,2x,1.0404,1.056,1.014,,,1.056,SL_HIT,-1.4994,1.4994,-1
1267,2026-05-18T19:26:06,2026-05-19T20:13:41,24.79,TIA,LONG,,false,44,,,2x,0.38465,0.3768,0.3978,,,0.39107981,EXPIRED_WIN,1.6716,2.0408,0.8191
1268,2026-05-18T19:31:08,2026-05-19T20:13:41,24.71,UNI,LONG,,false,44,,,2x,3.4075,3.337,3.526,,,3.46695065,EXPIRED_WIN,1.7447,2.069,0.8433
1271,2026-05-19T20:15:47,2026-05-20T11:38:31,15.38,WIF,SHORT,,false,26,,,2x,0.19028,0.1931,0.1855,,,0.1931,SL_HIT,-1.482,1.482,-1
1274,2026-05-19T20:33:55,2026-05-20T11:38:31,15.08,TIA,SHORT,,false,39,,,2x,0.3811,0.3943,0.3591,,,0.3943,SL_HIT,-3.4637,3.4637,-1
1281,2026-05-20T12:54:08,2026-05-20T12:55:05,0.02,SEI,SHORT,,false,74,,,2x,0.0596,0.0607,0.0577,,,0.0607,SL_HIT,-1.8456,1.8456,-1
1272,2026-05-19T20:15:48,2026-05-22T11:47:11,63.52,SUI,SHORT,,false,35,,,2x,1.0595,1.075,1.033,,,1.075,SL_HIT,-1.463,1.463,-1
1273,2026-05-19T20:28:36,2026-05-22T11:47:11,63.31,DOGE,LONG,,false,26,,,2x,0.10343,0.1019,0.106,,,0.105785,EXPIRED_WIN,2.2769,1.4793,1.5392
1275,2026-05-19T20:33:57,2026-05-22T11:47:11,63.22,AAVE,SHORT,,false,39,,,2x,88.145,90.446,84.31,,,88.24002031,EXPIRED_LOSS,-0.1078,2.6105,-0.0413
1276,2026-05-19T21:16:21,2026-05-22T11:47:11,62.51,TIA,LONG,,false,46,,,2x,0.39114,0.3824,0.4058,,,0.4058,TP1_HIT,3.748,2.2345,1.6773
1277,2026-05-20T11:41:12,2026-05-22T11:47:11,48.1,DOGE,LONG,,false,23,,,2x,0.10373,0.1022,0.1063,,,0.105785,EXPIRED_WIN,1.9811,1.475,1.3431
1278,2026-05-20T11:42:18,2026-05-22T11:47:11,48.08,SUI,SHORT,,false,48,,,2x,1.0575,1.073,1.031,,,1.073,SL_HIT,-1.4657,1.4657,-1
1279,2026-05-20T11:43:18,2026-05-22T11:47:11,48.06,WIF,SHORT,,false,33,,,2x,0.19303,0.1959,0.1882,,,0.1959,SL_HIT,-1.4868,1.4868,-1
1280,2026-05-20T12:35:04,2026-05-22T11:47:11,47.2,TIA,LONG,,false,54,,,2x,0.3983,0.3921,0.4087,,,0.4087,TP1_HIT,2.6111,1.5566,1.6774
1282,2026-05-20T13:42:52,2026-05-22T11:47:11,46.07,SUI,SHORT,,false,38,,,2x,1.0404,1.056,1.014,,,1.056,SL_HIT,-1.4994,1.4994,-1
1283,2026-05-20T13:45:06,2026-05-22T11:47:11,46.03,DOGE,LONG,,false,56,,,2x,0.10341,0.1019,0.106,,,0.10578502,EXPIRED_WIN,2.2967,1.4602,1.5729
1284,2026-05-20T13:47:36,2026-05-22T11:47:11,45.99,WIF,SHORT,,false,29,,,2x,0.19295,0.1958,0.1881,,,0.1958,SL_HIT,-1.4771,1.4771,-1
1288,2026-05-22T11:49:14,2026-05-22T12:16:11,0.45,NEAR,LONG,,false,30,,,2x,2.2494,2.216,2.306,,,2.216,SL_HIT,-1.4848,1.4848,-1
1295,2026-05-22T12:59:52,2026-05-22T13:04:20,0.07,ONDO,LONG,,false,33,,,2x,0.45132,0.4446,0.4626,,,0.4626,TP1_HIT,2.4993,1.489,1.6785
1298,2026-05-22T13:09:03,2026-05-22T13:23:07,0.23,FET,SHORT,,false,36,,,2x,0.21786,0.2211,0.2124,,,0.2124,TP1_HIT,2.5062,1.4872,1.6852
1285,2026-05-22T11:49:12,2026-05-26T13:03:01,97.23,DOGE,LONG,,false,23,,,2x,0.10605,0.1045,0.1087,,,0.1045,SL_HIT,-1.4616,1.4616,-1
1286,2026-05-22T11:49:13,2026-05-26T13:03:01,97.23,XRP,LONG,,false,47,,,2x,1.3601,1.34,1.394,,,1.35495066,EXPIRED_LOSS,-0.3786,1.4778,-0.2562
1287,2026-05-22T11:49:14,2026-05-26T13:03:01,97.23,UNI,LONG,,false,39,,,2x,3.6281,3.54,3.775,,,3.54,SL_HIT,-2.4283,2.4283,-1
1289,2026-05-22T11:49:15,2026-05-26T13:03:01,97.23,PENDLE,LONG,,false,21,,,2x,1.9113,1.883,1.959,,,1.90699957,EXPIRED_LOSS,-0.225,1.4807,-0.152
1290,2026-05-22T12:49:14,2026-05-26T13:03:01,96.23,TIA,LONG,,false,57,,,3x,0.45581,0.4202,0.5152,,,0.48625993,EXPIRED_WIN,6.6804,7.8125,0.8551
1291,2026-05-22T12:49:14,2026-05-26T13:03:01,96.23,JUP,SHORT,,false,55,,,3x,0.22026,0.2666,0.143,,,0.20646005,EXPIRED_WIN,6.2653,21.0388,0.2978
1292,2026-05-22T12:52:24,2026-05-26T13:03:01,96.18,ARB,LONG,,false,54,,,2x,0.11516,0.113,0.1188,,,0.113,SL_HIT,-1.8757,1.8757,-1
1293,2026-05-22T12:59:29,2026-05-26T13:03:01,96.06,TRUMP,LONG,,false,31,,,2x,2.1265,2.095,2.18,,,2.095,SL_HIT,-1.4813,1.4813,-1
1294,2026-05-22T12:59:36,2026-05-26T13:03:01,96.06,WIF,LONG,,false,31,,,2x,0.2033,0.2003,0.2084,,,0.2003,SL_HIT,-1.4757,1.4757,-1
1296,2026-05-22T13:00:02,2026-05-26T13:03:01,96.05,SUI,LONG,,false,41,,,2x,1.1287,1.112,1.157,,,1.112,SL_HIT,-1.4796,1.4796,-1
1297,2026-05-22T13:00:03,2026-05-26T13:03:01,96.05,HBAR,LONG,,false,24,,,2x,0.09093,0.0896,0.0932,,,0.0896,SL_HIT,-1.4627,1.4627,-1
1299,2026-05-22T13:09:08,2026-05-26T13:03:01,95.9,UNI,SHORT,,false,46,,,2x,3.6623,3.789,3.451,,,3.451,TP1_HIT,5.7696,3.4596,1.6677
1300,2026-05-22T13:09:10,2026-05-26T13:03:01,95.9,TRUMP,SHORT,,false,36,,,2x,2.1214,2.153,2.068,,,2.08689967,EXPIRED_WIN,1.6263,1.4896,1.0918
1301,2026-05-22T13:09:13,2026-05-26T13:03:01,95.9,ARB,SHORT,,false,49,,,2x,0.11527,0.1176,0.1113,,,0.11252,EXPIRED_WIN,2.3857,2.0213,1.1803
1302,2026-05-22T13:09:22,2026-05-26T13:03:01,95.89,DOGE,SHORT,,false,38,,,2x,0.1065,0.1081,0.1038,,,0.1038,TP1_HIT,2.5352,1.5023,1.6875
1303,2026-05-22T13:17:15,2026-05-26T13:03:01,95.76,ADA,LONG,,false,32,,,2x,0.25441,0.2506,0.2608,,,0.2506,SL_HIT,-1.4976,1.4976,-1
1304,2026-05-22T13:17:15,2026-05-26T13:03:01,95.76,APT,LONG,,false,31,,,2x,1.0009,0.986,1.026,,,0.99529996,EXPIRED_LOSS,-0.5595,1.4887,-0.3758
1305,2026-05-22T13:17:21,2026-05-26T13:03:01,95.76,WIF,SHORT,,false,43,,,2x,0.203,0.206,0.1979,,,0.19817997,EXPIRED_WIN,2.3744,1.4778,1.6067
1306,2026-05-22T13:19:24,2026-05-26T13:03:01,95.73,AAVE,SHORT,,false,47,,,2x,89.494,91.665,85.875,,,87.53148607,EXPIRED_WIN,2.1929,2.4259,0.904
1307,2026-05-22T13:19:25,2026-05-26T13:03:01,95.73,PENDLE,SHORT,,false,32,,,2x,1.9164,1.945,1.868,,,1.90700006,EXPIRED_WIN,0.4905,1.4924,0.3287
1308,2026-05-22T13:36:58,2026-05-26T13:03:01,95.43,FET,LONG,,false,31,,,2x,0.21225,0.2091,0.2176,,,0.2176,TP1_HIT,2.5206,1.4841,1.6984
1309,2026-05-22T13:41:33,2026-05-26T13:03:01,95.36,ADA,SHORT,,false,36,,,2x,0.25284,0.2566,0.2465,,,0.2465,TP1_HIT,2.5075,1.4871,1.6862
1310,2026-05-22T13:42:28,2026-05-26T13:03:01,95.34,XRP,SHORT,,false,43,,,2x,1.3619,1.382,1.328,,,1.35495022,EXPIRED_WIN,0.5103,1.4759,0.3458
1311,2026-05-22T13:42:55,2026-05-26T13:03:01,95.34,HBAR,SHORT,,false,46,,,2x,0.090391,0.0917,0.0881,,,0.08853401,EXPIRED_WIN,2.0544,1.4482,1.4186
1312,2026-05-26T13:05:09,2026-05-26T13:38:30,0.56,NEAR,SHORT,,false,34,,,2x,2.7502,2.791,2.681,,,2.791,SL_HIT,-1.4835,1.4835,-1
1313,2026-05-26T13:05:12,2026-05-30T10:54:31,93.82,DOGE,LONG,,false,53,,,2x,0.10291,0.1014,0.1055,,,0.1014,SL_HIT,-1.4673,1.4673,-1
1314,2026-05-26T13:05:13,2026-05-30T10:54:31,93.82,ARB,SHORT,,false,29,,,2x,0.11252,0.1142,0.1097,,,0.1097,TP1_HIT,2.5062,1.4931,1.6785
1315,2026-05-26T13:05:19,2026-05-30T10:54:31,93.82,JUP,SHORT,,false,37,,,2x,0.20633,0.2104,0.1995,,,0.1995,TP1_HIT,3.3102,1.9726,1.6781
1316,2026-05-26T13:05:19,2026-05-30T10:54:31,93.82,RENDER,SHORT,,false,29,,,2x,2.3757,2.411,2.316,,,2.316,TP1_HIT,2.5129,1.4859,1.6912
1317,2026-05-26T13:34:39,2026-05-30T10:54:31,93.33,UNI,LONG,,false,31,,,2x,3.3255,3.276,3.409,,,3.276,SL_HIT,-1.4885,1.4885,-1
1318,2026-05-26T13:34:39,2026-05-30T10:54:31,93.33,SUI,LONG,,false,33,,,2x,1.0333,1.018,1.059,,,1.018,SL_HIT,-1.4807,1.4807,-1
1319,2026-05-26T13:35:13,2026-05-30T10:54:31,93.32,ONDO,SHORT,,false,36,,,2x,0.41541,0.4216,0.405,,,0.405,TP1_HIT,2.506,1.4901,1.6818
1320,2026-05-26T13:35:32,2026-05-30T10:54:31,93.32,ADA,LONG,,false,36,,,2x,0.24342,0.2398,0.2495,,,0.2398,SL_HIT,-1.4871,1.4871,-1
1321,2026-05-26T13:35:33,2026-05-30T10:54:31,93.32,RENDER,LONG,,false,48,,,2x,2.351,2.316,2.41,,,2.316,SL_HIT,-1.4887,1.4887,-1
1327,2026-05-30T10:56:50,2026-05-30T11:30:42,0.56,FET,SHORT,,false,26,,,2x,0.25243,0.2562,0.2461,,,0.2562,SL_HIT,-1.4935,1.4935,-1
1333,2026-05-30T11:22:04,2026-05-30T11:33:42,0.19,FET,LONG,,false,38,,,2x,0.25187,0.2481,0.2582,,,0.2582,TP1_HIT,2.5132,1.4968,1.679
1340,2026-05-30T11:51:48,2026-05-30T11:52:15,0.01,JUP,SHORT,,false,56,,,2x,0.1715,0.1834,0.1516,,,0.1834,SL_HIT,-6.9388,6.9388,-1
1341,2026-05-30T11:51:48,2026-05-30T11:52:15,0.01,TRUMP,LONG,,false,61,,,2x,2.052,2.006,2.129,,,2.006,SL_HIT,-2.2417,2.2417,-1
1337,2026-05-30T11:28:36,2026-05-30T12:24:20,0.93,HBAR,SHORT,,false,26,,,2x,0.09795,0.0994,0.0955,,,0.0994,SL_HIT,-1.4803,1.4803,-1
1332,2026-05-30T11:20:31,2026-05-30T12:27:20,1.11,HBAR,LONG,,false,38,,,2x,0.097827,0.0964,0.1003,,,0.1003,TP1_HIT,2.5279,1.4587,1.733
1378,2026-05-30T12:47:39,2026-05-30T12:48:08,0.01,SEI,LONG,,false,49,,,2x,0.06708,0.0659,0.0691,,,0.0659,SL_HIT,-1.7591,1.7591,-1
1322,2026-05-30T10:56:48,2026-06-05T11:54:45,144.97,ARB,SHORT,,false,28,,,2x,0.10448,0.106,0.1019,,,0.1019,TP1_HIT,2.4694,1.4548,1.6974
1323,2026-05-30T10:56:48,2026-06-05T11:54:45,144.97,ARB,SHORT,,false,28,,,2x,0.10448,0.106,0.1019,,,0.1019,TP1_HIT,2.4694,1.4548,1.6974
1324,2026-05-30T10:56:48,2026-06-05T11:54:45,144.97,UNI,SHORT,,false,33,,,2x,3.027,3.072,2.951,,,2.951,TP1_HIT,2.5107,1.4866,1.6889
1325,2026-05-30T10:56:49,2026-06-05T11:54:45,144.97,NEAR,SHORT,,false,46,,,2x,2.4053,2.441,2.345,,,2.345,TP1_HIT,2.507,1.4842,1.6891
1326,2026-05-30T10:56:49,2026-06-05T11:54:45,144.97,UNI,SHORT,,false,33,,,2x,3.027,3.072,2.951,,,2.951,TP1_HIT,2.5107,1.4866,1.6889
1328,2026-05-30T10:56:50,2026-06-05T11:54:45,144.97,PENDLE,SHORT,,false,33,,,2x,1.3343,1.354,1.301,,,1.301,TP1_HIT,2.4957,1.4764,1.6904
1329,2026-05-30T11:19:19,2026-06-05T11:54:45,144.59,DOGE,SHORT,,false,37,,,2x,0.10053,0.102,0.098,,,0.098,TP1_HIT,2.5167,1.4623,1.7211
1330,2026-05-30T11:19:20,2026-06-05T11:54:45,144.59,XRP,SHORT,,false,30,,,2x,1.3369,1.357,1.303,,,1.303,TP1_HIT,2.5357,1.5035,1.6865
1331,2026-05-30T11:19:21,2026-06-05T11:54:45,144.59,ONDO,SHORT,,false,45,,,2x,0.34425,0.3494,0.3356,,,0.3494,SL_HIT,-1.496,1.496,-1
1334,2026-05-30T11:27:49,2026-06-05T11:54:45,144.45,ARB,LONG,,false,39,,,2x,0.10418,0.1026,0.1069,,,0.1026,SL_HIT,-1.5166,1.5166,-1
1335,2026-05-30T11:27:50,2026-06-05T11:54:45,144.45,NEAR,LONG,,false,26,,,2x,2.3977,2.362,2.458,,,2.362,SL_HIT,-1.4889,1.4889,-1
1336,2026-05-30T11:28:11,2026-06-05T11:54:45,144.44,ONDO,LONG,,false,28,,,2x,0.34635,0.3412,0.355,,,0.35043485,EXPIRED_WIN,1.1794,1.4869,0.7932
1338,2026-05-30T11:29:19,2026-06-05T11:54:45,144.42,XRP,LONG,,false,45,,,2x,1.3386,1.319,1.372,,,1.319,SL_HIT,-1.4642,1.4642,-1
1339,2026-05-30T11:50:48,2026-06-05T11:54:45,144.07,PENDLE,LONG,,false,28,,,2x,1.3327,1.313,1.366,,,1.313,SL_HIT,-1.4782,1.4782,-1
1342,2026-05-30T11:58:07,2026-06-05T11:54:45,143.94,UNI,LONG,,false,28,,,2x,3.0321,2.987,3.108,,,2.987,SL_HIT,-1.4874,1.4874,-1
1375,2026-05-30T12:29:18,2026-06-05T11:54:45,143.42,INJ,LONG,,false,34,,,2x,6.6797,6.58,6.847,,,6.58,SL_HIT,-1.4926,1.4926,-1
1376,2026-05-30T12:30:13,2026-06-05T11:54:45,143.41,JUP,LONG,,false,42,,,3x,0.18426,0.1736,0.202,,,0.1736,SL_HIT,-5.7853,5.7853,-1
1377,2026-05-30T12:30:13,2026-06-05T11:54:45,143.41,TRUMP,SHORT,,false,54,,,2x,2.0034,2.042,1.938,,,1.938,TP1_HIT,3.2645,1.9267,1.6943
1379,2026-05-30T13:55:47,2026-06-05T11:54:45,141.98,HBAR,LONG,,false,31,,,2x,0.10132,0.0998,0.1039,,,0.0998,SL_HIT,-1.5002,1.5002,-1
1380,2026-05-30T13:56:00,2026-06-05T11:54:45,141.98,FET,LONG,,false,24,,,2x,0.27285,0.2688,0.2797,,,0.2688,SL_HIT,-1.4843,1.4843,-1
1381,2026-05-30T13:56:06,2026-06-05T11:54:45,141.98,PENDLE,LONG,,false,51,,,2x,1.3287,1.309,1.362,,,1.309,SL_HIT,-1.4827,1.4827,-1
1382,2026-05-30T13:56:14,2026-06-05T11:54:45,141.98,ARB,LONG,,false,34,,,2x,0.10505,0.1035,0.1077,,,0.1035,SL_HIT,-1.4755,1.4755,-1
1383,2026-05-30T13:59:29,2026-06-05T11:54:45,141.92,JUP,SHORT,,false,37,,,3x,0.1846,0.1938,0.1693,,,0.1693,TP1_HIT,8.2882,4.9837,1.6631
1385,2026-06-05T11:57:27,2026-06-05T12:24:38,0.45,NEAR,SHORT,,false,23,,,2x,2.0168,2.047,1.966,,,2.047,SL_HIT,-1.4974,1.4974,-1
1384,2026-06-05T11:56:53,2026-06-05T12:24:42,0.46,FET,SHORT,,false,38,,,2x,0.20053,0.2035,0.1955,,,0.2035,SL_HIT,-1.4811,1.4811,-1
1394,2026-06-05T12:24:49,2026-06-05T12:31:38,0.11,SUI,LONG,,false,48,,,2x,0.71732,0.7066,0.7353,,,0.7066,SL_HIT,-1.4945,1.4945,-1
1386,2026-06-05T11:57:53,2026-06-05T13:27:11,1.49,ONDO,SHORT,,false,33,,,2x,0.35059,0.3558,0.3418,,,0.3558,SL_HIT,-1.4861,1.4861,-1
1387,2026-06-05T11:59:37,2026-06-05T13:27:11,1.46,ARB,SHORT,,false,38,,,2x,0.08182,0.083,0.0798,,,0.083,SL_HIT,-1.4422,1.4422,-1
1393,2026-06-05T12:22:04,2026-06-05T13:28:11,1.1,AVAX,SHORT,,false,48,,,2x,7.0783,7.184,6.901,,,7.184,SL_HIT,-1.4933,1.4933,-1
