id,source,token,direction,trade_type,entry_price,tp1_price,tp2_price,tp3_price,stop_loss,leverage,conviction,edge_score,kronos,kill_clock_hours,kill_clock_expires,outcome,pnl_pct,resolved_at,archetype,classification_source,scope,created_at
603,signals_tab,ARB,LONG,,0.13065000,0.13390000,,,0.12870000,2x,21,,f,24,2026-04-18 11:07:37.214,SL_HIT,-1.4925,2026-04-20 12:52:09.171,,,global,2026-04-17 11:07:37.217011
602,signals_tab,LINK,LONG,,9.51360000,9.75100000,,,9.37100000,2x,30,,f,24,2026-04-18 11:07:37.21,SL_HIT,-1.4989,2026-04-20 12:52:09.171,,,global,2026-04-17 11:07:37.213055
601,signals_tab,DOGE,SHORT,,0.09801500,0.09560000,,,0.09950000,2x,35,,f,24,2026-04-18 11:07:37.207,SL_HIT,-1.5151,2026-04-17 19:09:04.08,,,global,2026-04-17 11:07:37.208795
600,signals_tab,ETH,LONG,,2346.90000000,2405.57000000,,,2311.70000000,2x,41,,f,24,2026-04-18 11:07:37.19,TP1_HIT,2.4999,2026-04-17 19:09:04.08,,,global,2026-04-17 11:07:37.2038
599,signals_tab,BTC,LONG,,75327.00000000,77210.18000000,,,74197.10000000,2x,41,,f,24,2026-04-18 11:07:37.186,TP1_HIT,2.5000,2026-04-17 19:15:56.705,,,global,2026-04-17 11:07:37.188465
598,signals_tab,AVAX,LONG,,9.53790000,9.77600000,,,9.39500000,2x,30,,f,24,2026-04-18 10:52:44.23,TP1_HIT,2.4964,2026-04-17 19:11:56.715,,,global,2026-04-17 10:52:44.232708
597,signals_tab,DOGE,LONG,,0.09786400,0.10030000,,,0.09640000,2x,30,,f,24,2026-04-18 10:52:44.228,TP1_HIT,2.4892,2026-04-17 19:15:56.705,,,global,2026-04-17 10:52:44.229847
596,signals_tab,SOL,SHORT,,87.58000000,85.39100000,,,88.89400000,2x,31,,f,24,2026-04-18 10:52:44.191,SL_HIT,-1.5003,2026-04-17 19:09:04.08,,,global,2026-04-17 10:52:44.223513
595,signals_tab,ETH,LONG,,2340.50000000,2399.01000000,,,2305.39000000,2x,34,,f,24,2026-04-18 10:52:44.188,TP1_HIT,2.4999,2026-04-17 19:09:04.08,,,global,2026-04-17 10:52:44.19269
594,signals_tab,BTC,SHORT,,75183.00000000,73303.43000000,,,76310.74000000,2x,36,,f,24,2026-04-18 10:52:44.169,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 10:52:44.172801
593,signals_tab,DOGE,SHORT,,0.09794100,0.09550000,,,0.09940000,2x,38,,f,24,2026-04-18 10:39:09.525,SL_HIT,-1.4897,2026-04-17 19:09:04.08,,,global,2026-04-17 10:39:09.528363
592,signals_tab,WIF,SHORT,,0.21139000,0.20610000,,,0.21460000,2x,45,,f,24,2026-04-18 10:39:09.523,SL_HIT,-1.5185,2026-04-17 19:09:04.08,,,global,2026-04-17 10:39:09.524861
591,signals_tab,SOL,SHORT,,87.68700000,85.49500000,,,89.00200000,2x,50,,f,24,2026-04-18 10:39:09.511,SL_HIT,-1.4997,2026-04-17 19:09:04.08,,,global,2026-04-17 10:39:09.521311
590,signals_tab,ETH,SHORT,,2340.60000000,2282.09000000,,,2375.71000000,2x,48,,f,24,2026-04-18 10:39:09.508,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 10:39:09.510278
589,signals_tab,BTC,SHORT,,75162.00000000,73282.95000000,,,76289.43000000,2x,39,,f,24,2026-04-18 10:39:09.496,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 10:39:09.498575
588,signals_tab,DOGE,SHORT,,0.09775600,0.09530000,,,0.09920000,2x,35,,f,24,2026-04-18 10:32:28.625,SL_HIT,-1.4771,2026-04-17 19:09:04.08,,,global,2026-04-17 10:32:28.626956
587,signals_tab,WIF,SHORT,,0.21150000,0.20620000,,,0.21470000,2x,33,,f,24,2026-04-18 10:32:28.622,SL_HIT,-1.5130,2026-04-17 19:09:04.08,,,global,2026-04-17 10:32:28.624248
586,signals_tab,SOL,SHORT,,87.63600000,85.44500000,,,88.95100000,2x,45,,f,24,2026-04-18 10:32:28.61,SL_HIT,-1.5005,2026-04-17 19:09:04.08,,,global,2026-04-17 10:32:28.619549
585,signals_tab,ETH,SHORT,,2338.80000000,2280.33000000,,,2373.88000000,2x,29,,f,24,2026-04-18 10:32:28.607,SL_HIT,-1.4999,2026-04-17 19:09:04.08,,,global,2026-04-17 10:32:28.60934
584,signals_tab,BTC,SHORT,,75173.00000000,73293.68000000,,,76300.60000000,2x,29,,f,24,2026-04-18 10:32:28.594,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 10:32:28.596504
583,signals_tab,DOGE,SHORT,,0.09833800,0.09590000,,,0.09980000,2x,50,,f,24,2026-04-18 10:28:21.287,SL_HIT,-1.4867,2026-04-17 19:09:04.08,,,global,2026-04-17 10:28:21.298743
582,signals_tab,WIF,SHORT,,0.21317000,0.20780000,,,0.21640000,2x,26,,f,24,2026-04-18 10:28:21.284,SL_HIT,-1.5152,2026-04-17 19:09:04.08,,,global,2026-04-17 10:28:21.285625
581,signals_tab,SOL,SHORT,,88.11500000,85.91200000,,,89.43700000,2x,38,,f,24,2026-04-18 10:28:21.279,TP1_HIT,2.5001,2026-04-20 12:52:09.171,,,global,2026-04-17 10:28:21.282622
580,signals_tab,ETH,SHORT,,2350.20000000,2291.44000000,,,2385.45000000,2x,36,,f,24,2026-04-18 10:28:21.263,SL_HIT,-1.4999,2026-04-17 19:09:04.08,,,global,2026-04-17 10:28:21.278954
579,signals_tab,BTC,SHORT,,75520.00000000,73632.00000000,,,76652.80000000,2x,36,,f,24,2026-04-18 10:28:21.249,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 10:28:21.252756
578,signals_tab,DOGE,SHORT,,0.09814300,0.09570000,,,0.09960000,2x,28,,f,24,2026-04-18 02:10:22.055,SL_HIT,-1.4846,2026-04-17 19:09:04.08,,,global,2026-04-17 02:10:22.056872
577,signals_tab,WIF,LONG,,0.21672000,0.22290000,,,0.21300000,2x,29,,f,24,2026-04-18 02:10:22.044,SL_HIT,-1.7165,2026-04-17 10:29:16.033,,,global,2026-04-17 02:10:22.046095
576,signals_tab,SOL,SHORT,,88.01500000,85.81500000,,,89.33500000,2x,38,,f,24,2026-04-18 02:10:22.04,SL_HIT,-1.4997,2026-04-17 19:20:56.705,,,global,2026-04-17 02:10:22.043069
575,signals_tab,ETH,SHORT,,2330.10000000,2271.85000000,,,2365.05000000,2x,29,,f,24,2026-04-18 02:10:22.029,SL_HIT,-1.4999,2026-04-17 19:09:04.08,,,global,2026-04-17 02:10:22.039328
574,signals_tab,BTC,SHORT,,74630.00000000,72764.25000000,,,75749.45000000,2x,34,,f,24,2026-04-18 02:10:22.015,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 02:10:22.018191
573,signals_tab,DOGE,SHORT,,0.09833600,0.09590000,,,0.09980000,2x,35,,f,24,2026-04-18 02:01:24.928,SL_HIT,-1.4888,2026-04-17 19:09:04.08,,,global,2026-04-17 02:01:24.929951
572,signals_tab,WIF,LONG,,0.21668000,0.22290000,,,0.21300000,2x,43,,f,24,2026-04-18 02:01:24.926,SL_HIT,-1.6984,2026-04-17 10:29:16.033,,,global,2026-04-17 02:01:24.927685
571,signals_tab,SOL,SHORT,,88.16500000,85.96100000,,,89.48700000,2x,50,,f,24,2026-04-18 02:01:24.912,TP1_HIT,2.4999,2026-04-20 12:52:09.171,,,global,2026-04-17 02:01:24.924497
570,signals_tab,ETH,SHORT,,2333.30000000,2274.97000000,,,2368.30000000,2x,43,,f,24,2026-04-18 02:01:24.909,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 02:01:24.911498
569,signals_tab,BTC,SHORT,,74682.00000000,72814.95000000,,,75802.23000000,2x,53,,f,24,2026-04-18 02:01:24.892,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 02:01:24.896591
568,signals_tab,DOGE,SHORT,,0.09813400,0.09570000,,,0.09960000,2x,28,,f,24,2026-04-18 01:51:47.737,SL_HIT,-1.4939,2026-04-17 19:09:04.08,,,global,2026-04-17 01:51:47.738947
567,signals_tab,WIF,SHORT,,0.21643000,0.21020000,,,0.22020000,2x,48,,f,24,2026-04-18 01:51:47.734,SL_HIT,-1.7419,2026-04-17 19:09:04.08,,,global,2026-04-17 01:51:47.736205
566,signals_tab,SOL,SHORT,,87.96300000,85.76400000,,,89.28200000,2x,41,,f,24,2026-04-18 01:51:47.723,SL_HIT,-1.4995,2026-04-17 19:17:56.706,,,global,2026-04-17 01:51:47.733857
565,signals_tab,ETH,SHORT,,2328.00000000,2269.80000000,,,2362.92000000,2x,39,,f,24,2026-04-18 01:51:47.72,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 01:51:47.722191
564,signals_tab,BTC,SHORT,,74559.00000000,72695.02000000,,,75677.38000000,2x,44,,f,24,2026-04-18 01:51:47.707,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 01:51:47.710344
563,signals_tab,AVAX,SHORT,,9.62960000,9.38900000,,,9.77400000,2x,35,,f,24,2026-04-18 01:49:01.508,SL_HIT,-1.4995,2026-04-17 19:11:56.715,,,global,2026-04-17 01:49:01.50988
562,signals_tab,DOGE,SHORT,,0.09836100,0.09590000,,,0.09980000,2x,35,,f,24,2026-04-18 01:49:01.497,SL_HIT,-1.4630,2026-04-17 19:09:04.08,,,global,2026-04-17 01:49:01.49922
561,signals_tab,SOL,SHORT,,88.15000000,85.94600000,,,89.47200000,2x,38,,f,24,2026-04-18 01:49:01.484,TP1_HIT,2.5003,2026-04-20 12:52:09.171,,,global,2026-04-17 01:49:01.495984
560,signals_tab,ETH,SHORT,,2330.20000000,2271.94000000,,,2365.15000000,2x,36,,f,24,2026-04-18 01:49:01.471,SL_HIT,-1.4999,2026-04-17 19:09:04.08,,,global,2026-04-17 01:49:01.482539
559,signals_tab,BTC,SHORT,,74626.00000000,72760.35000000,,,75745.39000000,2x,41,,f,24,2026-04-18 01:49:01.457,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 01:49:01.46123
558,signals_tab,DOGE,LONG,,0.09912400,0.10160000,,,0.09760000,2x,42,,f,24,2026-04-18 01:01:31.698,SL_HIT,-1.5375,2026-04-20 12:52:09.171,,,global,2026-04-17 01:01:31.700194
557,signals_tab,WIF,LONG,,0.21931000,0.22950000,,,0.21320000,2x,43,,f,24,2026-04-18 01:01:31.695,SL_HIT,-2.7860,2026-04-17 10:27:16.045,,,global,2026-04-17 01:01:31.697573
556,signals_tab,SOL,LONG,,88.81200000,91.03200000,,,87.48000000,2x,33,,f,24,2026-04-18 01:01:31.682,SL_HIT,-1.4998,2026-04-17 10:45:08.793,,,global,2026-04-17 01:01:31.694012
555,signals_tab,ETH,LONG,,2344.00000000,2402.60000000,,,2308.84000000,2x,32,,f,24,2026-04-18 01:01:31.68,TP1_HIT,2.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 01:01:31.681892
554,signals_tab,BTC,SHORT,,74897.00000000,73024.57000000,,,76020.46000000,2x,43,,f,24,2026-04-18 01:01:31.665,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 01:01:31.668257
553,signals_tab,DOGE,LONG,,0.09895100,0.10140000,,,0.09750000,2x,42,,f,24,2026-04-18 00:47:10.529,EXPIRED_WIN,0.2527,2026-04-18 00:47:16.407,,,global,2026-04-17 00:47:10.530879
552,signals_tab,WIF,LONG,,0.21826000,0.22680000,,,0.21310000,2x,43,,f,24,2026-04-18 00:47:10.527,SL_HIT,-2.3642,2026-04-17 10:29:16.033,,,global,2026-04-17 00:47:10.528789
551,signals_tab,SOL,LONG,,88.75200000,90.97100000,,,87.42100000,2x,40,,f,24,2026-04-18 00:47:10.514,SL_HIT,-1.4997,2026-04-17 10:46:08.795,,,global,2026-04-17 00:47:10.526073
550,signals_tab,ETH,SHORT,,2344.50000000,2285.89000000,,,2379.67000000,2x,44,,f,24,2026-04-18 00:47:10.512,SL_HIT,-1.5001,2026-04-17 19:09:04.08,,,global,2026-04-17 00:47:10.513605
549,signals_tab,BTC,SHORT,,74921.00000000,73047.98000000,,,76044.82000000,2x,41,,f,24,2026-04-18 00:47:10.494,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 00:47:10.49772
548,signals_tab,DOGE,LONG,,0.09885600,0.10130000,,,0.09740000,2x,30,,f,24,2026-04-18 00:40:49.926,EXPIRED_WIN,0.5129,2026-04-18 00:41:16.415,,,global,2026-04-17 00:40:49.935933
547,signals_tab,WIF,LONG,,0.21810000,0.22660000,,,0.21300000,2x,43,,f,24,2026-04-18 00:40:49.923,SL_HIT,-2.3384,2026-04-17 10:29:16.033,,,global,2026-04-17 00:40:49.924723
546,signals_tab,SOL,LONG,,88.78900000,91.00900000,,,87.45700000,2x,33,,f,24,2026-04-18 00:40:49.912,SL_HIT,-1.5002,2026-04-17 10:45:08.793,,,global,2026-04-17 00:40:49.921789
545,signals_tab,ETH,LONG,,2346.20000000,2404.86000000,,,2311.01000000,2x,32,,f,24,2026-04-18 00:40:49.909,TP1_HIT,2.5002,2026-04-17 19:09:04.08,,,global,2026-04-17 00:40:49.91121
544,signals_tab,BTC,SHORT,,74970.00000000,73095.75000000,,,76094.55000000,2x,37,,f,24,2026-04-18 00:40:49.896,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 00:40:49.89922
543,signals_tab,TIA,LONG,,0.40690000,0.46840000,,,0.37000000,2x,43,,f,24,2026-04-18 00:34:31.391,EXPIRED_WIN,5.7066,2026-04-18 00:35:24.936,,,global,2026-04-17 00:34:31.393541
542,signals_tab,HYPE,LONG,,44.19200000,45.29700000,,,43.52900000,2x,41,,f,24,2026-04-18 00:33:31.495,SL_HIT,-1.5003,2026-04-17 02:18:16.702,,,global,2026-04-17 00:33:31.602478
541,signals_tab,TRUMP,LONG,,3.08710000,3.16400000,,,3.04100000,2x,28,,f,24,2026-04-18 00:33:31.495,SL_HIT,-1.4933,2026-04-17 02:18:16.702,,,global,2026-04-17 00:33:31.601092
540,signals_tab,HBAR,LONG,,0.09010900,0.09240000,,,0.08880000,2x,35,,f,24,2026-04-18 00:33:31.494,EXPIRED_WIN,0.5083,2026-04-18 00:34:24.942,,,global,2026-04-17 00:33:31.600274
539,signals_tab,PENDLE,LONG,,1.28270000,1.31500000,,,1.26300000,2x,24,,f,24,2026-04-18 00:33:31.494,TP1_HIT,2.5181,2026-04-17 10:26:16.041,,,global,2026-04-17 00:33:31.599705
538,signals_tab,TAO,LONG,,256.43000000,262.84000000,,,252.58000000,2x,23,,f,24,2026-04-18 00:33:31.494,SL_HIT,-1.5014,2026-04-17 02:17:16.704,,,global,2026-04-17 00:33:31.599334
537,signals_tab,FET,LONG,,0.23908000,0.24510000,,,0.23550000,2x,53,,f,24,2026-04-18 00:33:31.493,SL_HIT,-1.4974,2026-04-17 01:48:56.168,,,global,2026-04-17 00:33:31.595537
536,signals_tab,RENDER,LONG,,1.87720000,1.92400000,,,1.84900000,2x,28,,f,24,2026-04-18 00:33:31.492,SL_HIT,-1.5022,2026-04-17 10:44:08.793,,,global,2026-04-17 00:33:31.594742
535,signals_tab,ONDO,SHORT,,0.26750000,0.25390000,,,0.27570000,2x,48,,f,24,2026-04-18 00:33:31.491,EXPIRED_LOSS,-0.4486,2026-04-18 00:34:24.942,,,global,2026-04-17 00:33:31.594284
534,signals_tab,JUP,LONG,,0.18005000,0.32960000,,,0.09030000,2x,48,,f,24,2026-04-18 00:33:31.491,EXPIRED_WIN,2.5410,2026-04-18 00:34:24.942,,,global,2026-04-17 00:33:31.593717
533,signals_tab,OP,LONG,,0.13224000,0.13550000,,,0.13030000,2x,40,,f,24,2026-04-18 00:33:31.49,SL_HIT,-1.4670,2026-04-17 10:29:16.033,,,global,2026-04-17 00:33:31.593161
532,signals_tab,APT,LONG,,0.98640000,1.02310000,,,0.96440000,2x,43,,f,24,2026-04-18 00:33:31.49,EXPIRED_WIN,0.3548,2026-04-18 00:34:24.942,,,global,2026-04-17 00:33:31.587668
531,signals_tab,SUI,LONG,,0.99940000,1.02440000,,,0.98440000,2x,40,,f,24,2026-04-18 00:33:31.489,SL_HIT,-1.5009,2026-04-17 10:45:08.793,,,global,2026-04-17 00:33:31.587234
530,signals_tab,NEAR,LONG,,1.42890000,1.46500000,,,1.40700000,2x,37,,f,24,2026-04-18 00:33:31.489,SL_HIT,-1.5326,2026-04-17 10:39:08.806,,,global,2026-04-17 00:33:31.586944
529,signals_tab,AAVE,LONG,,115.05000000,117.93000000,,,113.32000000,2x,33,,f,24,2026-04-18 00:33:31.488,SL_HIT,-1.5037,2026-04-17 01:50:47.223,,,global,2026-04-17 00:33:31.585515
528,signals_tab,UNI,LONG,,3.41290000,3.49800000,,,3.36200000,2x,31,,f,24,2026-04-18 00:33:31.488,TP1_HIT,2.4935,2026-04-17 19:13:56.716,,,global,2026-04-17 00:33:31.585479
527,signals_tab,WIF,LONG,,0.21788000,0.22480000,,,0.21370000,2x,48,,f,24,2026-04-18 00:33:31.481,SL_HIT,-1.9185,2026-04-17 10:26:16.041,,,global,2026-04-17 00:33:31.574017
526,signals_tab,SOL,LONG,,88.70600000,90.92400000,,,87.37500000,2x,33,,f,24,2026-04-18 00:33:31.48,SL_HIT,-1.5005,2026-04-17 10:46:08.795,,,global,2026-04-17 00:33:31.572226
525,signals_tab,DOT,LONG,,1.31690000,1.36800000,,,1.28600000,2x,38,,f,24,2026-04-18 00:33:31.487,EXPIRED_WIN,0.9682,2026-04-18 00:34:24.942,,,global,2026-04-17 00:33:31.56685
523,signals_tab,BNB,LONG,,635.93000000,651.83000000,,,626.39000000,2x,37,,f,24,2026-04-18 00:33:31.485,EXPIRED_WIN,1.1180,2026-04-18 00:34:24.942,,,global,2026-04-17 00:33:31.565049
524,signals_tab,ADA,LONG,,0.25851000,0.26500000,,,0.25460000,2x,21,,f,24,2026-04-18 00:33:31.486,SL_HIT,-1.5125,2026-04-17 10:46:08.795,,,global,2026-04-17 00:33:31.565045
522,signals_tab,ETH,LONG,,2348.30000000,2407.01000000,,,2313.08000000,2x,43,,f,24,2026-04-18 00:33:31.48,TP1_HIT,2.5001,2026-04-17 19:09:04.08,,,global,2026-04-17 00:33:31.559182
521,signals_tab,XRP,LONG,,1.44550000,1.48200000,,,1.42400000,2x,23,,f,24,2026-04-18 00:33:31.484,SL_HIT,-1.4874,2026-04-17 02:18:16.702,,,global,2026-04-17 00:33:31.557676
520,signals_tab,ARB,LONG,,0.12839000,0.13160000,,,0.12650000,2x,45,,f,24,2026-04-18 00:33:31.483,SL_HIT,-1.4721,2026-04-17 01:53:47.212,,,global,2026-04-17 00:33:31.555635
519,signals_tab,LINK,LONG,,9.52260000,9.76100000,,,9.38000000,2x,33,,f,24,2026-04-18 00:33:31.483,EXPIRED_WIN,0.8380,2026-04-18 00:34:24.942,,,global,2026-04-17 00:33:31.55213
518,signals_tab,DOGE,LONG,,0.09876300,0.10120000,,,0.09730000,2x,42,,f,24,2026-04-18 00:33:31.482,EXPIRED_WIN,0.7715,2026-04-18 00:34:24.942,,,global,2026-04-17 00:33:31.548292
517,signals_tab,AVAX,LONG,,9.69840000,9.94100000,,,9.55300000,2x,33,,f,24,2026-04-18 00:33:31.482,SL_HIT,-1.4992,2026-04-17 10:31:28.224,,,global,2026-04-17 00:33:31.534733
516,signals_tab,BTC,LONG,,75051.00000000,76927.27000000,,,73925.24000000,2x,43,,f,24,2026-04-18 00:33:31.474,TP1_HIT,2.5000,2026-04-17 19:09:04.08,,,global,2026-04-17 00:33:31.518571
488,signals_tab,SEI,SHORT,,0.05878000,0.05730000,,,0.05970000,2x,43,,f,24,2026-04-18 00:01:46.937,EXPIRED_WIN,0.6533,2026-04-18 00:32:24.945,,,global,2026-04-17 00:01:46.946641
487,signals_tab,HYPE,SHORT,,43.81300000,42.71800000,,,44.47000000,2x,41,,f,24,2026-04-18 00:00:01.807,SL_HIT,-1.4996,2026-04-17 21:32:39.047,,,global,2026-04-17 00:00:01.827559
486,signals_tab,FET,LONG,,0.23995000,0.24590000,,,0.23640000,2x,28,,f,24,2026-04-18 00:00:01.807,SL_HIT,-1.4795,2026-04-17 01:46:56.169,,,global,2026-04-17 00:00:01.82542
485,signals_tab,RENDER,SHORT,,1.87450000,1.82800000,,,1.90300000,2x,33,,f,24,2026-04-18 00:00:01.806,SL_HIT,-1.5204,2026-04-17 19:13:56.716,,,global,2026-04-17 00:00:01.823933
484,signals_tab,ONDO,LONG,,0.26955000,0.27630000,,,0.26550000,2x,28,,f,24,2026-04-18 00:00:01.806,SL_HIT,-1.5025,2026-04-17 02:17:16.704,,,global,2026-04-17 00:00:01.822859
483,signals_tab,TIA,LONG,,0.41260000,0.42290000,,,0.40640000,3x,28,,f,24,2026-04-17 23:58:56.931,SL_HIT,-1.5027,2026-04-17 00:29:11.914,,,global,2026-04-16 23:58:56.943364
482,signals_tab,TRUMP,LONG,,3.07420000,3.16600000,,,3.01900000,2x,29,,f,24,2026-04-17 23:55:26.928,SL_HIT,-1.7956,2026-04-17 10:26:16.041,,,global,2026-04-16 23:55:27.043208
481,signals_tab,HBAR,SHORT,,0.09043900,0.08820000,,,0.09180000,2x,21,,f,24,2026-04-17 23:55:26.927,EXPIRED_LOSS,-0.3317,2026-04-18 00:32:24.945,,,global,2026-04-16 23:55:27.042884
480,signals_tab,PENDLE,SHORT,,1.27480000,1.24300000,,,1.29400000,2x,33,,f,24,2026-04-17 23:55:26.927,SL_HIT,-1.5061,2026-04-17 00:46:10.127,,,global,2026-04-16 23:55:27.042614
479,signals_tab,TAO,SHORT,,252.37000000,246.06000000,,,256.16000000,2x,38,,f,24,2026-04-17 23:55:26.927,SL_HIT,-1.5018,2026-04-17 00:30:11.885,,,global,2026-04-16 23:55:27.037684
478,signals_tab,OP,SHORT,,0.13208000,0.12880000,,,0.13410000,2x,33,,f,24,2026-04-17 23:55:26.925,SL_HIT,-1.5294,2026-04-17 21:32:39.047,,,global,2026-04-16 23:55:27.037388
477,signals_tab,JUP,LONG,,0.18009000,0.32620000,,,0.09240000,2x,36,,f,24,2026-04-17 23:55:26.926,EXPIRED_WIN,2.8014,2026-04-18 00:32:24.945,,,global,2026-04-16 23:55:27.037378
476,signals_tab,APT,SHORT,,0.99980000,0.97480000,,,1.01480000,2x,28,,f,24,2026-04-17 23:55:26.925,TP1_HIT,2.5005,2026-04-17 02:18:16.702,,,global,2026-04-16 23:55:27.036811
475,signals_tab,SUI,SHORT,,1.00070000,0.97600000,,,1.01600000,2x,33,,f,24,2026-04-17 23:55:26.924,SL_HIT,-1.5289,2026-04-17 19:17:56.706,,,global,2026-04-16 23:55:27.036503
474,signals_tab,NEAR,SHORT,,1.43480000,1.39900000,,,1.45600000,2x,35,,f,24,2026-04-17 23:55:26.923,TP1_HIT,2.4951,2026-04-17 10:40:08.804,,,global,2026-04-16 23:55:27.024786
473,signals_tab,AAVE,LONG,,115.13000000,118.01000000,,,113.40000000,2x,23,,f,24,2026-04-17 23:55:26.923,SL_HIT,-1.5026,2026-04-17 01:46:56.169,,,global,2026-04-16 23:55:27.024481
472,signals_tab,UNI,LONG,,3.42470000,3.51000000,,,3.37300000,2x,28,,f,24,2026-04-17 23:55:26.923,SL_HIT,-1.5096,2026-04-17 02:18:16.702,,,global,2026-04-16 23:55:27.024197
471,signals_tab,DOT,SHORT,,1.32980000,1.29700000,,,1.35000000,2x,33,,f,24,2026-04-17 23:55:26.922,TP1_HIT,2.4665,2026-04-17 10:46:08.795,,,global,2026-04-16 23:55:27.023835
470,signals_tab,ADA,SHORT,,0.25906000,0.25260000,,,0.26290000,2x,33,,f,24,2026-04-17 23:55:26.922,EXPIRED_WIN,0.1698,2026-04-18 00:32:24.945,,,global,2026-04-16 23:55:27.023513
469,signals_tab,BNB,SHORT,,635.62000000,619.73000000,,,645.15000000,2x,35,,f,24,2026-04-17 23:55:26.921,EXPIRED_LOSS,-1.3711,2026-04-18 00:32:24.945,,,global,2026-04-16 23:55:27.020828
468,signals_tab,XRP,SHORT,,1.45140000,1.41500000,,,1.47300000,2x,35,,f,24,2026-04-17 23:55:26.921,SL_HIT,-1.4882,2026-04-17 19:09:04.08,,,global,2026-04-16 23:55:27.020494
467,signals_tab,ARB,SHORT,,0.12878000,0.12560000,,,0.13070000,2x,33,,f,24,2026-04-17 23:55:26.92,SL_HIT,-1.4909,2026-04-17 10:26:16.041,,,global,2026-04-16 23:55:27.020108
466,signals_tab,LINK,LONG,,9.57660000,9.81600000,,,9.43300000,2x,30,,f,24,2026-04-17 23:55:26.92,SL_HIT,-1.4995,2026-04-17 01:51:47.224,,,global,2026-04-16 23:55:27.019682
465,signals_tab,AVAX,SHORT,,9.72650000,9.48300000,,,9.87200000,2x,28,,f,24,2026-04-17 23:55:26.919,EXPIRED_LOSS,-0.3485,2026-04-18 00:32:24.945,,,global,2026-04-16 23:55:27.019295
464,signals_tab,DOGE,SHORT,,0.09925400,0.09680000,,,0.10070000,2x,35,,f,24,2026-04-17 23:55:26.919,EXPIRED_LOSS,-0.4705,2026-04-18 00:32:24.945,,,global,2026-04-16 23:55:26.959006
463,signals_tab,WIF,SHORT,,0.21812000,0.20910000,,,0.22360000,2x,41,,f,24,2026-04-17 23:55:26.917,EXPIRED_WIN,1.1805,2026-04-18 00:32:24.945,,,global,2026-04-16 23:55:26.95858
462,signals_tab,ETH,SHORT,,2345.70000000,2287.06000000,,,2380.89000000,2x,41,,f,24,2026-04-17 23:55:26.916,SL_HIT,-1.5002,2026-04-17 19:09:04.08,,,global,2026-04-16 23:55:26.955964
461,signals_tab,SOL,SHORT,,88.89000000,86.66800000,,,90.22300000,2x,38,,f,24,2026-04-17 23:55:26.917,EXPIRED_LOSS,-0.0613,2026-04-18 00:32:24.945,,,global,2026-04-16 23:55:26.95498
460,signals_tab,BTC,SHORT,,75020.00000000,73144.50000000,,,76145.30000000,2x,41,,f,24,2026-04-17 23:55:26.915,SL_HIT,-1.5000,2026-04-17 19:09:04.08,,,global,2026-04-16 23:55:26.941784
459,signals_tab,HBAR,LONG,,0.09043000,0.09270000,,,0.08910000,2x,33,,f,24,2026-04-17 23:49:52.932,EXPIRED_WIN,0.3417,2026-04-18 00:32:24.945,,,global,2026-04-16 23:49:53.037857
457,signals_tab,PENDLE,LONG,,1.27480000,1.30700000,,,1.25600000,2x,28,,f,24,2026-04-17 23:49:52.931,TP1_HIT,2.5259,2026-04-17 10:26:16.041,,,global,2026-04-16 23:49:53.03781
458,signals_tab,TRUMP,LONG,,3.08360000,3.18600000,,,3.02200000,2x,36,,f,24,2026-04-17 23:49:52.933,SL_HIT,-1.9977,2026-04-17 10:26:16.041,,,global,2026-04-16 23:49:53.037488
456,signals_tab,TAO,LONG,,251.86000000,258.16000000,,,248.08000000,2x,30,,f,24,2026-04-17 23:49:52.931,SL_HIT,-1.5008,2026-04-17 10:30:28.225,,,global,2026-04-16 23:49:53.036167
455,signals_tab,JUP,LONG,,0.18008000,0.32610000,,,0.09250000,2x,36,,f,24,2026-04-17 23:49:52.927,EXPIRED_WIN,2.8071,2026-04-18 00:32:24.945,,,global,2026-04-16 23:49:53.034213
454,signals_tab,OP,LONG,,0.13248000,0.13580000,,,0.13050000,2x,28,,f,24,2026-04-17 23:49:52.925,SL_HIT,-1.4946,2026-04-17 10:29:16.033,,,global,2026-04-16 23:49:53.033521
